channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CodeWithChris,Introduction to WidgetKit - Masterclass (Updated September 2022),https://www.youtube.com/watch?v=ojPFChbckfo,9/26/22,1:17:23,7150,140,12,introductiontowidgetkitmasterclassupdatedseptember2022.txt,2
CodeWithChris,Introduction to WidgetKit - Lesson 4: Lock Screen Widget,https://www.youtube.com/watch?v=MRzSq105mp4,9/19/22,12:07,6712,101,13,introductiontowidgetkitlesson4lockscreenwidget.txt,2
CodeWithChris,Soft Skills You Need To Get Hired as an iOS Developer,https://www.youtube.com/watch?v=DG_ytvvmhKk,9/12/22,10:27,5264,193,18,softskillsyouneedtogethiredasaniosdeveloper.txt,2
CodeWithChris,Intro to ARKit 03: Communication via Combine,https://www.youtube.com/watch?v=KbqbU-cCKf4,9/5/22,18:07,8379,146,20,introtoarkit03communicationviacombine.txt,2
CodeWithChris,Technical Skills You Need to Get Hired as an iOS Developer,https://www.youtube.com/watch?v=TT41XRIAIrk,8/29/22,7:38,15944,652,51,technicalskillsyouneedtogethiredasaniosdeveloper.txt,2
CodeWithChris,Intro to ARKit 02: Placing Object,https://www.youtube.com/watch?v=vL-JKo_wtxM,8/22/22,11:35,14194,159,25,introtoarkit02placingobject.txt,2
CodeWithChris,Intro to ARKit 01: Project Setup & ARView,https://www.youtube.com/watch?v=lamIxNozxv4,8/15/22,8:31,25622,342,29,introtoarkit01projectsetuparview.txt,2
CodeWithChris,Getting Started with Vapor 4 Lesson 6,https://www.youtube.com/watch?v=1hujlMnlePk,8/8/22,25:37:00,4532,66,17,gettingstartedwithvapor4lesson6.txt,2
CodeWithChris,Figma To Code,https://www.youtube.com/watch?v=T8spmslPII8,8/3/22,52:43:00,44429,997,76,figmatocode.txt,2
CodeWithChris,How to Become a Mobile App Developer in 2022,https://www.youtube.com/watch?v=4zRvEyR2AO0,7/25/22,17:48,47013,974,59,howtobecomeamobileappdeveloperin2022.txt,2
CodeWithChris,Designing an App in Figma - A Step-by-Step Guide for Beginners (2024),https://www.youtube.com/watch?v=VRf8cyeuxoo,7/18/22,54:50:00,196852,3234,110,designinganappinfigmaastepbystepguideforbeginners2024.txt,2
CodeWithChris,Navigation in SwiftUI & iOS 16,https://www.youtube.com/watch?v=7dnTHrLyFLc,7/11/22,18:12,32008,545,57,navigationinswiftuiios16.txt,2
CodeWithChris,SwiftUI In-App Subscriptions with RevenueCat 2022,https://www.youtube.com/watch?v=11A0hUjbCb4,7/6/22,49:36:00,30099,502,103,swiftuiinappsubscriptionswithrevenuecat2022.txt,2
CodeWithChris,Building the WatchKit Target - The Dad Jokes Series (Part 4),https://www.youtube.com/watch?v=5g74qnbisrc,6/27/22,26:58:00,2572,45,0,buildingthewatchkittargetthedadjokesseriespart4.txt,2
CodeWithChris,Building the WidgetKit Target - The Dad Jokes Series (Part 3),https://www.youtube.com/watch?v=wjjVJux4jdI,6/20/22,26:21:00,2753,48,6,buildingthewidgetkittargetthedadjokesseriespart3.txt,2
CodeWithChris,The 3 Biggest Themes from WWDC22,https://www.youtube.com/watch?v=dWLlV7lnt60,6/13/22,7:02,4497,130,4,the3biggestthemesfromwwdc22.txt,2
CodeWithChris,Building the iOS Target - The Dad Jokes Series (Part 2),https://www.youtube.com/watch?v=QV2zRcfUn-U,6/6/22,19:48,3149,42,9,buildingtheiostargetthedadjokesseriespart2.txt,2
CodeWithChris,Window Management - Exploring macOS App (Part 3),https://www.youtube.com/watch?v=CVHdqFM6hms,5/30/22,9:58,5213,90,13,windowmanagementexploringmacosapppart3.txt,2
CodeWithChris,macOS App Views & Modifiers - Exploring macOS App (Part 2),https://www.youtube.com/watch?v=6TW0jZ-U4zQ,5/23/22,17:39,4773,87,3,macosappviewsmodifiersexploringmacosapppart2.txt,2
CodeWithChris,How to Reuse iOS Code for Mac - Exploring macOS App (Part 1),https://www.youtube.com/watch?v=n2DmLyZ3u3Q,5/18/22,14:53,7454,145,2,howtoreuseioscodeformacexploringmacosapppart1.txt,2
CodeWithChris,Test Driven Development (Unit Testing Part 5),https://www.youtube.com/watch?v=dvRSM2uXuBI,5/9/22,17:01,3505,59,9,testdrivendevelopmentunittestingpart5.txt,2
CodeWithChris,Writing the Unit Test (Unit Testing Part 4),https://www.youtube.com/watch?v=3npGyjFzGu8,5/2/22,24:22:00,6472,105,14,writingtheunittestunittestingpart4.txt,2
CodeWithChris,Mocking a Network Request (Unit Testing Part 3),https://www.youtube.com/watch?v=A627xU_94kE,4/25/22,37:43:00,14913,212,15,mockinganetworkrequestunittestingpart3.txt,2
CodeWithChris,Writing a Simple Unit Test (Unit Testing Part 2),https://www.youtube.com/watch?v=v0A9ztyVyUA,4/18/22,23:02,10576,168,13,writingasimpleunittestunittestingpart2.txt,2
CodeWithChris,Thank you for 500k subs!,https://www.youtube.com/watch?v=0nbdgzIGHAI,4/4/22,7:43,3459,152,71,thankyoufor500ksubs.txt,2
CodeWithChris,Building a macOS Menu Bar App -  The Dad Jokes Series (Part 1),https://www.youtube.com/watch?v=CuMLpnjPr2Y,3/28/22,30:11:00,26019,413,50,buildingamacosmenubarappthedadjokesseriespart1.txt,2
CodeWithChris,Uploading Images to Firebase Storage (and retrieving them),https://www.youtube.com/watch?v=YgjYVbg1oiA,3/21/22,37:33:00,98239,804,77,uploadingimagestofirebasestorageandretrievingthem.txt,2
CodeWithChris,Choosing Photos from the Users Photo Library,https://www.youtube.com/watch?v=a05eLxsbCCw,3/14/22,30:01:00,16034,250,34,choosingphotosfromtheusersphotolibrary.txt,2
CodeWithChris,iOS How to Access Contacts and Address Book (Contacts Framework),https://www.youtube.com/watch?v=sHKir2ZMk5Q,3/7/22,22:50,11369,175,29,ioshowtoaccesscontactsandaddressbookcontactsframework.txt,2
CodeWithChris,Web Scraping Using SwiftSoup,https://www.youtube.com/watch?v=Eh2fDkAhyM4,2/28/22,24:14:00,5937,112,17,webscrapingusingswiftsoup.txt,2
CodeWithChris,Introduction to WidgetKit in SwiftUI - The Compilation Video,https://www.youtube.com/watch?v=H-MNG-GS8J0,2/21/22,1:05:17,15029,220,18,introductiontowidgetkitinswiftuithecompilationvideo.txt,2
CodeWithChris,Animating the Spotify UI,https://www.youtube.com/watch?v=moAzs13sRIU,2/14/22,16:24,6093,118,28,animatingthespotifyui.txt,2
CodeWithChris,Design in Figma - Recreating the Spotify UI,https://www.youtube.com/watch?v=PmEd2Yn5j9U,2/7/22,27:52:00,13010,234,16,designinfigmarecreatingthespotifyui.txt,2
