channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,Unnamed: 9
Bro Code,C# multithreading 🧶,https://www.youtube.com/watch?v=rUbmW4qAh8w,7/3/21,6:59,150953,5922,283,cmultithreading.txt,2
Bro Code,C# generics ⁉️,https://www.youtube.com/watch?v=aNTDJ9bnRU4,7/3/21,5:33,72425,4248,140,cgenerics.txt,2
Bro Code,C# enums 🪐,https://www.youtube.com/watch?v=3p0OJErAbEI,7/3/21,7:07,67921,2000,73,cenums_2.txt,2
Bro Code,C# calculator program 🖩,https://www.youtube.com/watch?v=w1mah-sjWUc,7/3/21,8:02,57486,1233,48,ccalculatorprogram_2.txt,2
Bro Code,C# List of objects 🦸‍♂️,https://www.youtube.com/watch?v=aLhAmimoQj8,7/3/21,3:29,57185,1246,31,clistofobjects.txt,2
Bro Code,C# Lists 📃,https://www.youtube.com/watch?v=vQzREQUhGSA,7/3/21,6:46,100360,2791,97,clists.txt,2
Bro Code,C# string interpolation 💲,https://www.youtube.com/watch?v=taejaz9OwKY,7/3/21,3:25,21035,800,23,cstringinterpolation.txt,2
Bro Code,C# auto implemented properties 🔐,https://www.youtube.com/watch?v=Z70AwnYYJOc,7/3/21,2:46,41087,1147,37,cautoimplementedproperties.txt,2
Bro Code,C# ToString method 💭,https://www.youtube.com/watch?v=kfK0z8Oj1xc,7/3/21,3:28,25768,698,20,ctostringmethod.txt,2
Bro Code,C# multidimensional arrays ⬜,https://www.youtube.com/watch?v=G1kYoPr1Ru8,7/3/21,5:06,43014,1348,49,cmultidimensionalarrays.txt,2
Bro Code,C# interfaces 🐟,https://www.youtube.com/watch?v=RuhGv81tpoU,7/3/21,5:38,126363,4594,175,cinterfaces.txt,2
Bro Code,C# polymorphism 🎭,https://www.youtube.com/watch?v=nYCMW3kfTvs,7/3/21,5:11,76975,2929,88,cpolymorphism.txt,2
Bro Code,C# method overriding 🙅,https://www.youtube.com/watch?v=ToKbMa3xvMs,7/3/21,4:02,43305,1530,52,cmethodoverriding.txt,2
Bro Code,C# objects as arguments 🧳,https://www.youtube.com/watch?v=OuR9e9R3yWs,7/3/21,4:18,17676,636,18,cobjectsasarguments.txt,2
Bro Code,C# array of objects 🏬,https://www.youtube.com/watch?v=ZITVn87McQ8,7/3/21,3:50,30862,664,24,carrayofobjects.txt,2
Bro Code,C# abstract classes 👻,https://www.youtube.com/watch?v=06BrbJm7Sho,7/3/21,2:36,74892,2862,94,cabstractclasses.txt,2
Bro Code,C# inheritance 👪,https://www.youtube.com/watch?v=EvSyka9vJho,7/3/21,4:29,54493,1865,45,cinheritance.txt,2
Bro Code,C# getters & setters 🔒,https://www.youtube.com/watch?v=8FmE_-QXg3Y,7/3/21,4:06,146515,3240,86,cgetterssetters.txt,2
Bro Code,C# overloaded constructors 🍕,https://www.youtube.com/watch?v=OLxIscUoTgY,7/3/21,4:21,26122,1051,45,coverloadedconstructors.txt,2
Bro Code,C# static 🚫,https://www.youtube.com/watch?v=8xcIy9cV-6g,7/3/21,5:03,68396,3232,98,cstatic.txt,2
Bro Code,C# constructors 👷,https://www.youtube.com/watch?v=cAhh6pYkHPQ,7/3/21,5:44,77163,2495,70,cconstructors.txt,2
Bro Code,C# objects 🧍‍♂️,https://www.youtube.com/watch?v=heoTab1e41A,7/3/21,5:01,44224,2117,82,cobjects.txt,2
Bro Code,C# classes 📦,https://www.youtube.com/watch?v=9V5B3dNoVIA,7/3/21,4:54,68009,2233,57,cclasses.txt,2
Bro Code,C# conditional operator ❓,https://www.youtube.com/watch?v=uC0NJ3aJv5A,7/3/21,3:01,18788,662,21,cconditionaloperator.txt,2
Bro Code,C# constants π,https://www.youtube.com/watch?v=yl8zQGhtBms,7/3/21,1:04,31973,810,16,cconstants_2.txt,2
Bro Code,C# exception handling ⚠️,https://www.youtube.com/watch?v=QqWfw_CFR6Q,7/3/21,5:01,36803,1284,41,cexceptionhandling.txt,2
Bro Code,C# params keyword ⚙️,https://www.youtube.com/watch?v=JO5uB4ZOhcM,7/3/21,3:09,26163,1162,49,cparamskeyword.txt,2
Bro Code,C# method overloading 🤯,https://www.youtube.com/watch?v=LjRyW-W4uDs,7/3/21,1:33,31687,1044,33,cmethodoverloading.txt,2
Bro Code,C# return keyword ↩️,https://www.youtube.com/watch?v=FaK5Nh20gVA,7/3/21,3:35,38796,1324,45,creturnkeyword.txt,2
Bro Code,C# foreach loop ➰,https://www.youtube.com/watch?v=WhACXlObR8s,7/3/21,1:52,44817,1195,31,cforeachloop.txt,2
Bro Code,C# arrays 🚗,https://www.youtube.com/watch?v=IHMmPVEOT64,7/3/21,5:57,53786,1330,29,carrays_2.txt,2
Bro Code,C# number guessing game 🔢,https://www.youtube.com/watch?v=wjioHdpZ6_s,7/3/21,8:41,39290,824,39,cnumberguessinggame_3.txt,2
Bro Code,C# rock-paper-scissors game 🗿,https://www.youtube.com/watch?v=5A_26sEajTI,7/3/21,11:44,33792,848,58,crockpaperscissorsgame.txt,2
Bro Code,C# nested loops ➿,https://www.youtube.com/watch?v=WFzLcZk137s,7/3/21,5:04,33081,953,41,cnestedloops_2.txt,2
Bro Code,C# random numbers 🎲,https://www.youtube.com/watch?v=1gSFd-YVFP8,7/3/21,3:33,66496,1563,60,crandomnumbers_2.txt,2
Bro Code,C# for loops 🔁,https://www.youtube.com/watch?v=h4hY2hho73Q,7/3/21,3:49,37330,1192,31,cforloops_2.txt,2
Bro Code,C# while loops ♾️,https://www.youtube.com/watch?v=EyghyKO4BlA,7/3/21,3:19,32838,928,27,cwhileloops_2.txt,2
Bro Code,C# logical operators && || 🔣,https://www.youtube.com/watch?v=uxS_0S0dNs8,7/3/21,3:56,27545,659,22,clogicaloperators.txt,2
Bro Code,C# string methods 🔤,https://www.youtube.com/watch?v=BKYBiUAWZKM,7/3/21,6:52,36281,1223,36,cstringmethods.txt,2
Bro Code,C# if statements 🤔,https://www.youtube.com/watch?v=pSPQnXleaS8,7/3/21,6:27,40831,947,32,cifstatements_2.txt,2
Bro Code,C# arithmetic operators 🧮,https://www.youtube.com/watch?v=k1ivOkhxxdw,7/3/21,4:31,24727,692,20,carithmeticoperators_2.txt,2
Bro Code,C# hypotenuse calculator program 📐,https://www.youtube.com/watch?v=PBEQuE_ln08,7/3/21,2:08,19992,685,27,chypotenusecalculatorprogram_2.txt,2
Bro Code,C# user input ⌨️,https://www.youtube.com/watch?v=_SXJyA605bI,7/3/21,3:35,49813,1121,39,cuserinput_2.txt,2
Bro Code,C# type casting 💱,https://www.youtube.com/watch?v=uajWePMMs84,7/3/21,7:15,46537,1270,39,ctypecasting.txt,2
Bro Code,C# output 💬,https://www.youtube.com/watch?v=b8BUFfgyjK4,7/3/21,4:18,47836,1977,72,coutput.txt,2
Bro Code,C# variables ✖️,https://www.youtube.com/watch?v=IxBMVztdlr4,7/3/21,8:44,45874,1399,61,cvariables_2.txt,2
Bro Code,C# tutorial for beginners,https://www.youtube.com/watch?v=r3CExhZgZV8,7/3/21,6:31,186300,5082,225,ctutorialforbeginners_3.txt,2
Bro Code,Learn Recursion in 8 minutes 😵,https://www.youtube.com/watch?v=u8Xam9EsqXQ,6/21/21,8:19,72620,2658,140,learnrecursionin8minutes.txt,2
Bro Code,Learn Insertion Sort in 7 minutes 🧩,https://www.youtube.com/watch?v=8mJ-OhcfpYg,6/8/21,7:05,197858,5450,220,learninsertionsortin7minutes.txt,2
Bro Code,Learn Selection Sort in 8 minutes 🔦,https://www.youtube.com/watch?v=EwjnF7rFLns,5/31/21,8:21,216507,5450,176,learnselectionsortin8minutes.txt,2
Bro Code,Learn Bubble Sort in 7 minutes 🤿,https://www.youtube.com/watch?v=Dv4qLJcxus8,5/24/21,7:44,232413,6269,214,learnbubblesortin7minutes.txt,2
Bro Code,Learn Binary Search in 10 minutes 🪓,https://www.youtube.com/watch?v=xrMppTpoqdw,5/17/21,10:04,107676,3694,138,learnbinarysearchin10minutes.txt,2
Bro Code,Learn Big O notation in 6 minutes 📈,https://www.youtube.com/watch?v=XMUe3zFhM5c,5/13/21,6:25,222252,9764,206,learnbigonotationin6minutes.txt,2
Bro Code,LinkedLists vs ArrayLists 🤼‍♂️,https://www.youtube.com/watch?v=30MKAcoffIo,5/10/21,8:31,33357,1249,65,linkedlistsvsarraylists.txt,2
Bro Code,Dynamic Arrays 🌱,https://www.youtube.com/watch?v=jzJlq35dQII,5/3/21,24:22:00,85383,2185,119,dynamicarrays.txt,2
Bro Code,Learn Linked Lists in 13 minutes 🔗,https://www.youtube.com/watch?v=N6dOwBde7-M,4/19/21,13:24,277930,7684,191,learnlinkedlistsin13minutes.txt,2
Bro Code,Learn Queue data structures in 10 minutes 🎟️,https://www.youtube.com/watch?v=nqXaPZi99JI,4/12/21,10:07,112539,4357,191,learnqueuedatastructuresin10minutes.txt,2
Bro Code,Learn Stack data structures in 10 minutes 📚,https://www.youtube.com/watch?v=KInG04mAjO0,4/5/21,10:07,199444,9779,465,learnstackdatastructuresin10minutes.txt,2
Bro Code,JavaFX GUI Full Course for free ☕,https://www.youtube.com/watch?v=9XJicRt_FaI,3/22/21,4:20:01,852527,19720,791,javafxguifullcourseforfree.txt,2
Bro Code,JavaFX animations 🎬,https://www.youtube.com/watch?v=UdGiuDDi7Rg,3/21/21,9:24,47274,795,31,javafxanimations.txt,2
Bro Code,JavaFX WebView + building a web browser 🌐,https://www.youtube.com/watch?v=96r3olimdkA,3/20/21,17:48,50374,793,51,javafxwebviewbuildingawebbrowser.txt,2
Bro Code,JavaFX GridPane 🏢,https://www.youtube.com/watch?v=InjJ8LcPqck,3/19/21,3:19,23451,284,11,javafxgridpane.txt,2
Bro Code,JavaFX TreeView 🌳,https://www.youtube.com/watch?v=CNLHTrY3Nh8,3/17/21,10:02,19845,288,22,javafxtreeview.txt,2
Bro Code,JavaFX MenuBar 🧰,https://www.youtube.com/watch?v=HY0h1auwYQc,3/16/21,7:07,22869,404,26,javafxmenubar.txt,2
Bro Code,JavaFX KeyEvent ⌨️,https://www.youtube.com/watch?v=tq_0im9qc6E,3/15/21,6:08,25473,394,29,javafxkeyevent.txt,2
Bro Code,JavaFX mp3 music player 🎵,https://www.youtube.com/watch?v=-D2OIekCKes,3/13/21,36:41:00,59268,1043,70,javafxmp3musicplayer.txt,2
Bro Code,JavaFX MediaView 🎞️,https://www.youtube.com/watch?v=VDTVeDozcag,3/10/21,10:04,27651,469,46,javafxmediaview.txt,2
Bro Code,JavaFX ListView 🧾,https://www.youtube.com/watch?v=Pqfd4hoi5cc,3/9/21,5:33,53065,592,26,javafxlistview.txt,2
Bro Code,JavaFX Spinner 🔄,https://www.youtube.com/watch?v=hSTEVJe4HSE,3/8/21,6:21,18774,337,17,javafxspinner.txt,2
Bro Code,JavaFX Slider 🌡️,https://www.youtube.com/watch?v=cvcO4DvDVsA,3/6/21,6:33,16826,296,16,javafxslider.txt,2
Bro Code,JavaFX ColorPicker 🖌️,https://www.youtube.com/watch?v=KtTYZLOX5r4,3/4/21,3:15,15329,266,8,javafxcolorpicker.txt,2
Bro Code,JavaFX DatePicker 📅,https://www.youtube.com/watch?v=3Ht-JMQh2JI,3/3/21,4:30,29238,467,25,javafxdatepicker.txt,2
Bro Code,JavaFX RadioButtons 🔘,https://www.youtube.com/watch?v=9u5D1wNlW5M,3/2/21,5:48,24136,420,18,javafxradiobuttons.txt,2
Bro Code,JavaFX CheckBox ✔️,https://www.youtube.com/watch?v=OXpzqofPut0,3/1/21,6:25,19724,359,15,javafxcheckbox.txt,2
Bro Code,Python Full Course for free 🐍,https://www.youtube.com/watch?v=XKHEtdqhLK8,2/15/21,12:00:00,18928692,908956,25756,pythonfullcourseforfree.txt,2
Bro Code,JavaFX TextField 💬,https://www.youtube.com/watch?v=gN29Y600k5g,2/11/21,6:39,58805,725,31,javafxtextfield.txt,2
Bro Code,Let's code a SNAKE GAME in python! 🐍,https://www.youtube.com/watch?v=bfRwxS5d0SI,2/11/21,33:06:00,591774,12467,599,letscodeasnakegameinpython.txt,2
Bro Code,Python tutorial for beginners 🐍,https://www.youtube.com/watch?v=6VElWbND-zg,2/11/21,5:23,530776,10996,289,pythontutorialforbeginners.txt,2
Bro Code,Python pip 🏗️,https://www.youtube.com/watch?v=9z7gGUbAj5U,2/11/21,3:39,18955,513,19,pythonpip.txt,2
Bro Code,Python py to exe 🏃,https://www.youtube.com/watch?v=LmhOcdewJU4,2/11/21,3:43,85403,1986,114,pythonpytoexe.txt,2
Bro Code,Python text editor program ✏️,https://www.youtube.com/watch?v=CCj1mG2jWKM,2/8/21,34:48:00,24881,611,60,pythontexteditorprogram.txt,2
Bro Code,Python if __name__ == '__main__' ❓,https://www.youtube.com/watch?v=OBabwRH0XUo,2/8/21,5:41,35076,1246,46,pythonifnamemain.txt,2
Bro Code,Python multithreading 🧵,https://www.youtube.com/watch?v=3dEPY3HiPtI,2/8/21,13:34,64100,2015,86,pythonmultithreading.txt,2
Bro Code,Python daemon threads 😈,https://www.youtube.com/watch?v=_14xnFI0Kmc,2/8/21,4:49,19567,706,43,pythondaemonthreads.txt,2
Bro Code,Python multiprocessing ⚡,https://www.youtube.com/watch?v=YOhrIov7PZA,2/8/21,9:31,28465,1176,77,pythonmultiprocessing.txt,2
Bro Code,JavaFX ImageView 🖼️,https://www.youtube.com/watch?v=ePT4maOtjVA,2/1/21,6:44,78044,1318,53,javafximageview.txt,2
Bro Code,Let's code a TIC TAC TOE game in python! ⭕,https://www.youtube.com/watch?v=V9MbQ2Xl4CE,2/1/21,21:30,139218,3449,169,letscodeatictactoegameinpython.txt,2
Bro Code,Python calculator app 🖩,https://www.youtube.com/watch?v=5UQZNHlaUVc,2/1/21,15:08,72843,2484,113,pythoncalculatorapp.txt,2
Bro Code,Python run with command prompt 👨‍💻,https://www.youtube.com/watch?v=WJ5neLpZQ30,2/1/21,2:16,12666,322,19,pythonrunwithcommandprompt.txt,2
Bro Code,Python send an email 📧,https://www.youtube.com/watch?v=NLdp7EPQfiA,2/1/21,7:08,17296,594,55,pythonsendanemail.txt,2
Bro Code,JavaFX logout/exit button 🚪,https://www.youtube.com/watch?v=exIQqcQ0lzI,1/25/21,9:22,37326,829,44,javafxlogoutexitbutton.txt,2
Bro Code,Python time module ⌚,https://www.youtube.com/watch?v=Qj3GlL5ckQA,1/25/21,11:12,42404,1359,62,pythontimemodule.txt,2
Bro Code,Python list comprehension 📰,https://www.youtube.com/watch?v=fcLDzKH_5XM,1/25/21,6:08,33395,1600,52,pythonlistcomprehension.txt,2
Bro Code,Python dictionary comprehension 🕮,https://www.youtube.com/watch?v=28APRkI0jsM,1/25/21,8:41,35618,1614,68,pythondictionarycomprehension.txt,2
Bro Code,Python zip function 🤐,https://www.youtube.com/watch?v=SgUcDk-ofWk,1/25/21,4:50,16870,893,24,pythonzipfunction.txt,2
Bro Code,Python variable scope 🔬,https://www.youtube.com/watch?v=KyCw1uA1-M8,1/25/21,3:52,24869,1303,34,pythonvariablescope.txt,2
Bro Code,Python nested function calls 🖇️,https://www.youtube.com/watch?v=0HCRua-4xFY,1/25/21,2:40,13390,574,28,pythonnestedfunctioncalls.txt,2
Bro Code,Python multilevel inheritance 👴,https://www.youtube.com/watch?v=J2_DHndMW9s,1/25/21,3:11,20493,969,31,pythonmultilevelinheritance.txt,2
Bro Code,Python multiple inheritance 👨‍👩‍👧‍👦,https://www.youtube.com/watch?v=mRIeUXhIAxg,1/25/21,3:25,21587,1006,40,pythonmultipleinheritance.txt,2
Bro Code,Python method chaining ⛓️,https://www.youtube.com/watch?v=3p3gF8b4cN0,1/25/21,4:02,22391,1099,40,pythonmethodchaining.txt,2
Bro Code,JavaFX communication between controllers 📣,https://www.youtube.com/watch?v=wxhGKR3PQpo,1/18/21,7:12,90098,2108,91,javafxcommunicationbetweencontrollers.txt,2
Bro Code,Python sort 🗄️,https://www.youtube.com/watch?v=b8xNqP1IiU4,1/18/21,8:21,21950,1138,56,pythonsort.txt,2
Bro Code,Python map 🗺️,https://www.youtube.com/watch?v=gTEO5-MK7B0,1/18/21,4:03,22980,1115,36,pythonmap.txt,2
Bro Code,Python filter 🍺,https://www.youtube.com/watch?v=zwVywypN8LY,1/18/21,3:01,16775,824,38,pythonfilter.txt,2
Bro Code,Python quiz game 💯,https://www.youtube.com/watch?v=yriw5Zh406s,1/14/21,17:57,131429,3583,198,pythonquizgame.txt,2
Bro Code,JavaFX switch scenes 💞,https://www.youtube.com/watch?v=hcM-R-YOKkQ,1/11/21,8:35,164570,3878,156,javafxswitchscenes.txt,2
Bro Code,Python break continue pass ⛔,https://www.youtube.com/watch?v=97NdNoA3XUQ,1/11/21,4:41,36982,1913,81,pythonbreakcontinuepass.txt,2
Bro Code,Python assign functions to variables 📛,https://www.youtube.com/watch?v=3OAnWEhLZbU,1/11/21,3:44,21034,951,34,pythonassignfunctionstovariables.txt,2
Bro Code,Python lambda λ,https://www.youtube.com/watch?v=YestSrXCqY8,1/11/21,5:21,37010,2638,128,pythonlambda.txt,2
Bro Code,JavaFX CSS styling 🎨,https://www.youtube.com/watch?v=o-lAsVuskKI,1/4/21,10:28,85103,2287,86,javafxcssstyling.txt,2
Bro Code,Python walrus operator := 🦦,https://www.youtube.com/watch?v=2KzyvzeWFbQ,1/4/21,4:14,23432,1319,72,pythonwalrusoperator.txt,2
Bro Code,Python objects as arguments 🏍️,https://www.youtube.com/watch?v=UYZXmgQgMKo,1/4/21,4:16,27542,952,34,pythonobjectsasarguments.txt,2
Bro Code,Python duck typing 🦆,https://www.youtube.com/watch?v=Wh-2XqHsmmc,1/4/21,5:02,22998,1299,78,pythonducktyping.txt,2
Bro Code,Python multiple assignment 🔠,https://www.youtube.com/watch?v=W9VOiVkUazA,1/4/21,2:57,28971,1280,51,pythonmultipleassignment.txt,2
Bro Code,JavaFX Event Handling using Scene Builder 🎪,https://www.youtube.com/watch?v=N3LZM4WFHBY,12/28/20,8:31,71410,2141,94,javafxeventhandlingusingscenebuilder.txt,2
Bro Code,Python Object Oriented Programming in 10 minutes 🐍,https://www.youtube.com/watch?v=q2SGW2VgwAM,12/28/20,10:04,372207,20721,759,pythonobjectorientedprogrammingin10minutes.txt,2
Bro Code,Python inheritance 👪,https://www.youtube.com/watch?v=an59YHkdK9A,12/28/20,7:19,78952,4239,189,pythoninheritance.txt,2
Bro Code,Python class variables 🚗,https://www.youtube.com/watch?v=czw5TYk4H5U,12/28/20,3:55,45198,1942,55,pythonclassvariables.txt,2
Bro Code,Python method overriding 🙅,https://www.youtube.com/watch?v=4Y83cUbDKZ8,12/28/20,2:33,29567,1353,57,pythonmethodoverriding.txt,2
Bro Code,Python super function 🦸,https://www.youtube.com/watch?v=MBbVq_FIYDA,12/28/20,4:45,104734,5547,229,pythonsuperfunction.txt,2
Bro Code,JavaFX install Scene Builder 🛠️,https://www.youtube.com/watch?v=-Obxf6NjnbQ,12/21/20,10:14,98082,2035,90,javafxinstallscenebuilder.txt,2
Bro Code,Python string slicing ✂️,https://www.youtube.com/watch?v=wGlnsJFnGAI,12/21/20,11:37,59899,2982,102,pythonstringslicing.txt,2
Bro Code,Python file detection 📁,https://www.youtube.com/watch?v=nZydkTQtSTk,12/21/20,3:57,35591,1507,70,pythonfiledetection.txt,2
Bro Code,Python read a file 🔍,https://www.youtube.com/watch?v=LpZmZs2_BC4,12/21/20,3:40,76083,2616,74,pythonreadafile.txt,2
Bro Code,Python write a file 📝,https://www.youtube.com/watch?v=GJ5LJnIEEYo,12/21/20,2:54,51337,1825,32,pythonwriteafile.txt,2
Bro Code,Python copy a file 🖨️,https://www.youtube.com/watch?v=Q7c2W7PEjfI,12/21/20,3:28,41977,1192,31,pythoncopyafile.txt,2
Bro Code,Python move a file 🗃️,https://www.youtube.com/watch?v=lyRdPmXVpek,12/21/20,4:22,27816,1011,50,pythonmoveafile.txt,2
Bro Code,Python delete a file 🗑️,https://www.youtube.com/watch?v=hyydAO2qSXQ,12/21/20,5:03,28877,954,45,pythondeleteafile.txt,2
Bro Code,Python exception handling ⚠️,https://www.youtube.com/watch?v=j_q6NGOwDJo,12/21/20,7:39,57679,3882,153,pythonexceptionhandling.txt,2
Bro Code,Python user input ⌨️,https://www.youtube.com/watch?v=DB9Cq6TSTuQ,12/21/20,7:18,223981,7028,232,pythonuserinput.txt,2
Bro Code,Python string methods 〰️,https://www.youtube.com/watch?v=crw3rVFNwIM,12/21/20,5:28,48905,2744,102,pythonstringmethods.txt,2
Bro Code,Python math functions 🧮,https://www.youtube.com/watch?v=gktjNyV0xks,12/21/20,4:51,47207,2324,81,pythonmathfunctions.txt,2
Bro Code,Python variables ✘,https://www.youtube.com/watch?v=dHcCbxTfwoU,12/21/20,12:17,65056,3006,127,pythonvariables.txt,2
Bro Code,JavaFX scenes + drawing stuff 🌄,https://www.youtube.com/watch?v=7nlU3_kEjTE,12/7/20,15:18,76618,2144,84,javafxscenesdrawingstuff.txt,2
Bro Code,Python **kwargs 🎁,https://www.youtube.com/watch?v=qPY9jP2QYKM,12/7/20,5:02,15725,889,41,pythonkwargs.txt,2
Bro Code,Python *args 📦,https://www.youtube.com/watch?v=MNLy8atLI3k,12/7/20,4:17,20698,1205,51,pythonargs.txt,2
Bro Code,Python keyword arguments 🔑,https://www.youtube.com/watch?v=Tu0lFBXQgPw,12/7/20,3:01,13507,738,32,pythonkeywordarguments.txt,2
Bro Code,Python nested loops ➿,https://www.youtube.com/watch?v=qwvswinpu2s,12/7/20,4:47,39453,1673,88,pythonnestedloops.txt,2
Bro Code,Python for loop ➰,https://www.youtube.com/watch?v=ZHdai11Xga0,12/7/20,6:16,39596,2106,84,pythonforloop.txt,2
Bro Code,Python while loop 🔄,https://www.youtube.com/watch?v=rP4p0luqvR8,12/7/20,4:10,33850,1624,80,pythonwhileloop.txt,2
Bro Code,Python logical operators 🔣,https://www.youtube.com/watch?v=K47w0cpRLt4,12/7/20,6:27,32709,1751,65,pythonlogicaloperators.txt,2
Bro Code,Python if statements 🤔,https://www.youtube.com/watch?v=DCY6rg9ycPA,12/7/20,7:09,30561,1546,69,pythonifstatements.txt,2
Bro Code,JavaFX stages 🎭,https://www.youtube.com/watch?v=As7TEjqJ3Ao,11/30/20,13:49,113411,3990,179,javafxstages.txt,2
Bro Code,Python string format 💬,https://www.youtube.com/watch?v=t35B5HjPm9Q,11/30/20,12:47,30503,1563,70,pythonstringformat.txt,2
Bro Code,Python type cast 💱,https://www.youtube.com/watch?v=2WZvl1R4A6g,11/30/20,5:09,30071,1512,57,pythontypecast.txt,2
Bro Code,Python indexing 📑,https://www.youtube.com/watch?v=ISfxEV4b7po,11/30/20,6:12,31904,1063,35,pythonindexing.txt,2
Bro Code,Python random numbers 🎲,https://www.youtube.com/watch?v=6uuuWox-uW0,11/30/20,4:05,20293,1095,53,pythonrandomnumbers.txt,2
Bro Code,Python return statement 🔙,https://www.youtube.com/watch?v=ZnBQfF5JFDM,11/30/20,3:31,77208,3510,200,pythonreturnstatement.txt,2
Bro Code,Python functions 📞,https://www.youtube.com/watch?v=vg7Hwd9TANY,11/30/20,9:15,39938,2065,86,pythonfunctions.txt,2
Bro Code,Python dictionaries 📖,https://www.youtube.com/watch?v=wa1XcMSBWdA,11/30/20,8:01,25322,1322,64,pythondictionaries.txt,2
Bro Code,Python sets 🍴,https://www.youtube.com/watch?v=qv41OR37Syo,11/30/20,6:59,24241,1510,55,pythonsets.txt,2
Bro Code,Python tuples 📋,https://www.youtube.com/watch?v=w6hL_dszMxk,11/30/20,3:09,39195,1795,39,pythontuples.txt,2
Bro Code,Python 2D lists 📎,https://www.youtube.com/watch?v=EWbET9xdHUE,11/30/20,4:32,27362,1428,51,python2dlists.txt,2
Bro Code,Python lists 🧾,https://www.youtube.com/watch?v=SfX8IIxoJwQ,11/30/20,6:34,32455,1694,58,pythonlists.txt,2
Bro Code,JavaFX install & setup (IntelliJ) 💡,https://www.youtube.com/watch?v=Ope4icw6bVk,11/18/20,5:09,230855,5707,279,javafxinstallsetupintellij.txt,2
Bro Code,JavaFX install & setup (Eclipse) 🌘,https://www.youtube.com/watch?v=_7OM-cMYWbQ,11/17/20,8:25,293393,4789,381,javafxinstallsetupeclipse.txt,2
Bro Code,HTML & CSS Full Course for free,https://www.youtube.com/watch?v=cyuzt1Dp8X8,11/17/20,4:55:13,788933,29102,1350,htmlcssfullcourseforfree.txt,2
Bro Code,Java Full Course for free ☕,https://www.youtube.com/watch?v=xk4_1vDrzzo,11/9/20,12:00:00,11007186,450454,16126,javafullcourseforfree.txt,2
Bro Code,Java: reset button for your game 🎮,https://www.youtube.com/watch?v=cA1GvZ5Y3-U,11/9/20,10:49,33040,541,49,javaresetbuttonforyourgame.txt,2
Bro Code,Python timer ⏲️,https://www.youtube.com/watch?v=ZMAvHHNZ7vw,11/9/20,3:26,4202,93,10,pythontimer.txt,2
Bro Code,Java tutorial for beginners ☕,https://www.youtube.com/watch?v=NBIUbTddde4,10/26/20,20:28,740324,17713,764,javatutorialforbeginners.txt,2
Bro Code,Variables in Java ✘【12 minutes】,https://www.youtube.com/watch?v=so1iUWaLmKA,10/25/20,12:32,189674,7268,209,variablesinjava12minutes.txt,2
Bro Code,Java printf 🖨️,https://www.youtube.com/watch?v=c2B_Av3x65s,10/25/20,11:22,113701,5298,147,javaprintf.txt,2
Bro Code,Java wrapper classes 🎁,https://www.youtube.com/watch?v=4MiEznM8y8Q,10/19/20,7:13,108244,5048,166,javawrapperclasses.txt,2
Bro Code,Java ArrayList 🧾,https://www.youtube.com/watch?v=1nRj4ALuw7A,10/19/20,4:33,143494,5320,153,javaarraylist.txt,2
Bro Code,Java String methods 💬,https://www.youtube.com/watch?v=P9hEmbfdiuc,10/19/20,6:18,112971,4758,119,javastringmethods.txt,2
Bro Code,Java arrays 🚗,https://www.youtube.com/watch?v=ei_4Nt7XWOw,10/19/20,6:26,186690,6946,161,javaarrays.txt,2
Bro Code,Java 2D arrays 🚚,https://www.youtube.com/watch?v=alwukGslBG8,10/19/20,8:06,166019,5835,173,java2darrays.txt,2
Bro Code,Java overloaded methods ☎️,https://www.youtube.com/watch?v=kArGE1-vRrw,10/19/20,5:39,79873,3537,110,javaoverloadedmethods.txt,2
Bro Code,Java methods 📞,https://www.youtube.com/watch?v=v5p_SUfi710,10/19/20,11:05,126823,5366,166,javamethods.txt,2
Bro Code,java for-each loop 🔃,https://www.youtube.com/watch?v=_IT8F5W0ZO4,10/19/20,3:47,66831,3090,89,javaforeachloop.txt,2
Bro Code,Java nested loops ➿,https://www.youtube.com/watch?v=oF3nBQFfpeM,10/19/20,6:06,81605,3306,122,javanestedloops.txt,2
Bro Code,Java for loop ➰,https://www.youtube.com/watch?v=Rn16ugyorX0,10/19/20,4:10,91701,4134,115,javaforloop.txt,2
Bro Code,Java while loop 🔄,https://www.youtube.com/watch?v=t6gmQaTMTtM,10/19/20,3:37,85873,3423,115,javawhileloop.txt,2
Bro Code,Java logical operators ❗ (AND OR NOT),https://www.youtube.com/watch?v=919IUhotDCo,10/19/20,8:00,69424,3094,119,javalogicaloperatorsandornot.txt,2
Bro Code,Java switch ⬇【4 minutes】,https://www.youtube.com/watch?v=Om3qzMoaIUo,10/19/20,4:45,112730,5069,180,javaswitch4minutes.txt,2
Bro Code,Java if statements 🚧【6 minutes】,https://www.youtube.com/watch?v=MY03bt_0JQI,10/19/20,6:12,140390,5969,174,javaifstatements6minutes.txt,2
Bro Code,Java audio 🔊,https://www.youtube.com/watch?v=SyZQVJiARTQ,10/18/20,10:28,115807,3614,250,javaaudio.txt,2
Bro Code,Java method chaining ⛓️,https://www.youtube.com/watch?v=rmk0LKv7sSY,10/13/20,3:19,22251,1019,33,javamethodchaining.txt,2
