channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *COLLECT THE CLOVERS* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=kE_GTcK8L00,2021-05-19,4:30,151,7,1,secretsofgamedevelopmentcreatecollectthecloversgameinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: *PENGUINS* and *FEED THE PANDA* Skill Maps in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=f0R13D_7dgA,2021-09-13,10:30,121,6,1,secretsofgamedevelopmentpenguinsandfeedthepandaskillmapsinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: *ZOOKEERER HUT* Skill Map in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=NZiAbOENRdg,2021-07-21,3:08,107,4,1,secretsofgamedevelopmentzookeererhutskillmapinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: *BY SEA* Skill Map in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=t1C7I1hv3LA,2021-08-05,6:05,77,3,1,secretsofgamedevelopmentbyseaskillmapinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: *PLATFORMER GAME* Using Simple Extensions in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=OQAW5ydw2xI,2021-05-26,3:06,65,3,1,secretsofgamedevelopmentplatformergameusingsimpleextensionsinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: *BY LAND* Skill Map in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=6e2RuhBFPDI,2021-08-16,6:36,60,5,1,secretsofgamedevelopmentbylandskillmapinmicrosoftmakecodearcade.txt
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *HIGHWAY DANGER* ACTION GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=dEnENfZlECw,2020-12-24,4:18,49,4,1,secretsofgamedevelopmentcreatehighwaydangeractiongameinmicrosoftmakecodearcade.txt
Coding With Kids,How to Code MINECRAFT in Code.org: Minecraft Designer - Create Your Own Game: Kalea's Minecraft,https://www.youtube.com/watch?v=tONoTMePuLE,2020-09-01,10:27,5322,47,16,howtocodeminecraftincodeorgminecraftdesignercreateyourowngamekaleasminecraft.txt
Coding With Kids,Secrets of Coding in Code.org: Programming a Cool ICE AGE Game,https://www.youtube.com/watch?v=UKTYL6-Twck,2020-09-06,3:54,829,10,8,secretsofcodingincodeorgprogrammingacooliceagegame.txt
Coding With Kids,How to Create a MOBILE APP in Thunkable: Riddle Game to Play with Friends,https://www.youtube.com/watch?v=tjIZCW_i0GY,2020-10-12,5:21,738,19,4,howtocreateamobileappinthunkableriddlegametoplaywithfriends.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a MINECRAFT DUNGEONS GAME: Beware of Zombies and Pillagers!,https://www.youtube.com/watch?v=Thz9e3KJFAo,2020-10-23,6:58,657,8,1,secretsofcodinginscratchcreateaminecraftdungeonsgamebewareofzombiesandpillagers.txt
Coding With Kids,How to Code MINECRAFT in Code.org: Minecraft Designer - Create Your Own Game: Kalea's Minecraft 2,https://www.youtube.com/watch?v=5pZ1b53ifao,2020-11-30,10:57,551,10,0,howtocodeminecraftincodeorgminecraftdesignercreateyourowngamekaleasminecraft2.txt
