channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CS Dojo,Python Tutorial for Absolute Beginners #1 - What Are Variables?,https://www.youtube.com/watch?v=Z1Yd7upQsXY,12/26/17,24:38:00,8971171,196863,8379,pythontutorialforabsolutebeginners1whatarevariables.txt,3
CS Dojo,What Is Dynamic Programming and How To Use It,https://www.youtube.com/watch?v=vYquumk4nWw,12/14/17,14:28,1590586,41112,1616,whatisdynamicprogrammingandhowtouseit.txt,3
CS Dojo,How I Learned to Code - and Got a Job at Google!,https://www.youtube.com/watch?v=mElVGah7Epg,11/30/17,4:58,4730258,151433,3327,howilearnedtocodeandgotajobatgoogle.txt,3
CS Dojo,"Top 5 Programming Languages to Learn to Get a Job at Google, Facebook, Microsoft, etc.",https://www.youtube.com/watch?v=wgiW1uFZYr8,11/25/17,7:41,2917473,85253,3788,top5programminglanguagestolearntogetajobatgooglefacebookmicrosoftetc.txt,3
CS Dojo,"Why I Left My $100,000+ Job at Google",https://www.youtube.com/watch?v=4KcMdH8qiuk,11/7/17,3:00,5907919,202523,8995,whyileftmy100000jobatgoogle.txt,3
CS Dojo,How I Got a Job at Google as a Software Engineer (without a Computer Science Degree!),https://www.youtube.com/watch?v=UPO-9iMjBpc,11/2/17,5:06,1461952,64461,1800,howigotajobatgoogleasasoftwareengineerwithoutacomputersciencedegree.txt,3
CS Dojo,How I Got an Internship at Microsoft,https://www.youtube.com/watch?v=pfNUwUo9LWw,10/24/17,4:59,285304,10577,335,howigotaninternshipatmicrosoft.txt,3
CS Dojo,Amazon Coding Interview Question - K Closest Points to the Origin,https://www.youtube.com/watch?v=eaYX0Ee0Kcg,10/19/17,10:01,483303,6664,486,amazoncodinginterviewquestionkclosestpointstotheorigin.txt,3
CS Dojo,How to Crack a Google Coding Interview - An Ex-Googler’s Guide,https://www.youtube.com/watch?v=uQdy914JRKQ,10/12/17,15:07,723226,11052,619,howtocrackagooglecodinginterviewanexgooglersguide.txt,3
CS Dojo,"Think you're not smart enough to work at Google? Well, think again.",https://www.youtube.com/watch?v=uPOJ1PR50ag,10/3/17,1:51,1445225,55318,1299,thinkyourenotsmartenoughtoworkatgooglewellthinkagain.txt,3
CS Dojo,Facebook Coding Interview Question and Answer #1: All Subsets of a Set,https://www.youtube.com/watch?v=bGC2fNALbNU,10/2/17,10:58,469508,5189,484,facebookcodinginterviewquestionandanswer1allsubsetsofaset.txt,3
CS Dojo,Google Coding Interview Question and Answer #1: First Recurring Character,https://www.youtube.com/watch?v=GJdiM-muYqc,9/19/17,6:35,2023704,29101,1783,googlecodinginterviewquestionandanswer1firstrecurringcharacter.txt,3
CS Dojo,"Problem Solving Technique #1 for Coding Interviews with Google, Amazon, Microsoft, Facebook, etc.",https://www.youtube.com/watch?v=lD-LuK_VGZI,9/13/17,5:53,368277,7541,231,problemsolvingtechnique1forcodinginterviewswithgoogleamazonmicrosoftfacebooketc.txt,3
CS Dojo,Coding Interview Question: Tower Hopper Problem,https://www.youtube.com/watch?v=kHWy5nEfRIQ,5/3/17,14:17,142392,1961,239,codinginterviewquestiontowerhopperproblem.txt,3
CS Dojo,Coding Interview: Can You RANDOMLY Reorder Array in O(N)?,https://www.youtube.com/watch?v=CoI4S7z1E1Y,4/1/17,8:02,80984,1318,119,codinginterviewcanyourandomlyreorderarrayinon.txt,3
CS Dojo,Coding Interview Question and Answer: Longest Consecutive Characters,https://www.youtube.com/watch?v=qRNB8CV3_LU,3/28/17,4:43,83736,1150,77,codinginterviewquestionandanswerlongestconsecutivecharacters.txt,3
CS Dojo,Radix Sort Algorithm Introduction in 5 Minutes,https://www.youtube.com/watch?v=XiuSW_mEn7g,3/26/17,4:39,297690,5202,118,radixsortalgorithmintroductionin5minutes.txt,3
CS Dojo,Learn Counting Sort Algorithm in LESS THAN 6 MINUTES!,https://www.youtube.com/watch?v=OKd534EWcdk,3/22/17,5:59,336839,4789,184,learncountingsortalgorithminlessthan6minutes.txt,3
CS Dojo,Microsoft Coding Interview Question and Answer: Lowest Common Ancestor,https://www.youtube.com/watch?v=GnliEfQo114,10/23/16,7:05,84787,815,51,microsoftcodinginterviewquestionandanswerlowestcommonancestor.txt,3
CS Dojo,Amazon Coding Interview: Count Negative Integers in Row/Column-Wise Sorted Matrix,https://www.youtube.com/watch?v=5dJSZLmDsxk,3/17/16,4:06,236128,2691,234,amazoncodinginterviewcountnegativeintegersinrowcolumnwisesortedmatrix.txt,3
CS Dojo,0-1 Knapsack Problem (Dynamic Programming),https://www.youtube.com/watch?v=xOlhR_2QCXY,3/13/16,9:20,481604,5469,252,01knapsackproblemdynamicprogramming.txt,3
CS Dojo,Longest Common Subsequence (Dynamic Programming),https://www.youtube.com/watch?v=Qf5R-uYQRPk,3/11/16,10:13,137646,2191,116,longestcommonsubsequencedynamicprogramming.txt,3
CS Dojo,Kadane's Algorithm to Maximum Sum Subarray Problem,https://www.youtube.com/watch?v=86CQq3pKSUw,3/10/16,11:17,703277,11647,536,kadanesalgorithmtomaximumsumsubarrayproblem.txt,3
CS Dojo,Dynamic Programming Tutorial with Fibonacci Sequence,https://www.youtube.com/watch?v=e0CAbRVYAWg,3/10/16,4:23,72412,1103,42,dynamicprogrammingtutorialwithfibonaccisequence.txt,3
CS Dojo,4 Hacks for Finding the Optimal Answer in Coding Interview QUICKLY!,https://www.youtube.com/watch?v=pnzZzbQ3ZAY,3/5/16,5:38,163675,2763,94,4hacksforfindingtheoptimalanswerincodinginterviewquickly.txt,3
